,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1878,"frozenset({'A143', 'A132'})",frozenset({'A211'}),0.342,0.7,0.226,0.6608187134502924,0.9440267335004178,-0.013399999999999995,0.8844827586206898
1958,"frozenset({'A171', 'A132'})",frozenset({'A211'}),0.389,0.7,0.25,0.6426735218508998,0.9181050312155712,-0.022299999999999986,0.8395683453237411
1994,"frozenset({'A132', 'A201'})",frozenset({'A211'}),0.395,0.7,0.249,0.630379746835443,0.9005424954792043,-0.02749999999999997,0.8116438356164383
2030,"frozenset({'A133', 'A201'})",frozenset({'A211'}),0.299,0.7,0.221,0.7391304347826088,1.0559006211180126,0.011700000000000016,1.1500000000000004
2058,"frozenset({'A143', 'A14'})",frozenset({'A211'}),0.33,0.7,0.303,0.9181818181818181,1.3116883116883116,0.07200000000000001,3.6666666666666634
2084,"frozenset({'A152', 'A14'})",frozenset({'A211'}),0.304,0.7,0.272,0.8947368421052633,1.2781954887218048,0.05920000000000003,2.8500000000000036
2108,"frozenset({'A171', 'A14'})",frozenset({'A211'}),0.331,0.7,0.293,0.8851963746223565,1.2645662494605092,0.06129999999999999,2.6131578947368417
2119,"frozenset({'A173', 'A14'})",frozenset({'A211'}),0.266,0.7,0.239,0.8984962406015037,1.2835660580021482,0.052799999999999986,2.955555555555554
2132,"frozenset({'A14', 'A201'})",frozenset({'A211'}),0.381,0.7,0.335,0.8792650918635171,1.2560929883764531,0.06830000000000003,2.484782608695653
2144,"frozenset({'A93', 'A14'})",frozenset({'A211'}),0.232,0.7,0.208,0.8965517241379309,1.2807881773399015,0.0456,2.8999999999999977
2190,"frozenset({'A143', 'A152'})",frozenset({'A211'}),0.576,0.7,0.443,0.7690972222222223,1.0987103174603177,0.03980000000000006,1.2992481203007527
2268,"frozenset({'A143', 'A161'})",frozenset({'A211'}),0.522,0.7,0.366,0.7011494252873562,1.0016420361247946,0.0005999999999999894,1.0038461538461538
2322,"frozenset({'A143', 'A162'})",frozenset({'A211'}),0.268,0.7,0.205,0.7649253731343283,1.0927505330490406,0.0174,1.276190476190476
2352,"frozenset({'A143', 'A171'})",frozenset({'A211'}),0.701,0.7,0.505,0.7203994293865906,1.029142041980844,0.01430000000000009,1.0729591836734698
2436,"frozenset({'A143', 'A173'})",frozenset({'A211'}),0.529,0.7,0.387,0.7315689981096408,1.0450985687280583,0.016699999999999993,1.117605633802817
2484,"frozenset({'A143', 'A191'})",frozenset({'A211'}),0.49,0.7,0.35,0.7142857142857143,1.0204081632653061,0.007000000000000006,1.0500000000000003
2532,"frozenset({'A143', 'A192'})",frozenset({'A211'}),0.324,0.7,0.24,0.7407407407407407,1.0582010582010581,0.01319999999999999,1.157142857142857
2538,"frozenset({'A143', 'A201'})",frozenset({'A211'}),0.782,0.7,0.56,0.7161125319693095,1.0230179028132993,0.012600000000000056,1.0567567567567568
2610,"frozenset({'A143', 'A22'})",frozenset({'A211'}),0.332,0.7,0.252,0.7590361445783133,1.0843373493975905,0.019600000000000006,1.245
2616,"frozenset({'A143', 'A32'})",frozenset({'A211'}),0.452,0.7,0.312,0.6902654867256637,0.9860935524652339,-0.004400000000000015,0.9685714285714286
2622,"frozenset({'A143', 'A34'})",frozenset({'A211'}),0.251,0.7,0.218,0.8685258964143426,1.240751280591918,0.042300000000000004,2.281818181818182
2628,"frozenset({'A143', 'A52'})",frozenset({'A211'}),0.414,0.7,0.318,0.7681159420289856,1.0973084886128366,0.02820000000000006,1.2937500000000006
2634,"frozenset({'A143', 'A61'})",frozenset({'A211'}),0.49,0.7,0.327,0.6673469387755102,0.9533527696793004,-0.01599999999999996,0.9018404907975461
2640,"frozenset({'A143', 'A73'})",frozenset({'A211'}),0.282,0.7,0.202,0.7163120567375888,1.0233029381965555,0.0046000000000000485,1.0575000000000008
2646,"frozenset({'A143', 'A84'})",frozenset({'A211'}),0.384,0.7,0.267,0.6953125,0.9933035714285715,-0.0017999999999999683,0.9846153846153848
2652,"frozenset({'A143', 'A93'})",frozenset({'A211'}),0.433,0.7,0.332,0.7667436489607391,1.095348069943913,0.028900000000000037,1.2861386138613866
2756,"frozenset({'A161', 'A152'})",frozenset({'A211'}),0.438,0.7,0.311,0.7100456621004566,1.0143509458577953,0.004400000000000015,1.0346456692913386
2828,"frozenset({'A152', 'A171'})",frozenset({'A211'}),0.609,0.7,0.447,0.7339901477832512,1.0485573539760733,0.02070000000000005,1.127777777777778
2900,"frozenset({'A173', 'A152'})",frozenset({'A211'}),0.452,0.7,0.342,0.756637168141593,1.0809102402022757,0.02560000000000001,1.2327272727272733
2942,"frozenset({'A152', 'A191'})",frozenset({'A211'}),0.433,0.7,0.319,0.7367205542725174,1.052457934675025,0.015900000000000025,1.1394736842105266
2984,"frozenset({'A192', 'A152'})",frozenset({'A211'}),0.28,0.7,0.208,0.7428571428571428,1.0612244897959182,0.011999999999999983,1.1666666666666665
2990,"frozenset({'A152', 'A201'})",frozenset({'A211'}),0.685,0.7,0.502,0.7328467153284671,1.0469238790406674,0.02250000000000002,1.1229508196721312
3049,"frozenset({'A152', 'A22'})",frozenset({'A211'}),0.29,0.7,0.22,0.7586206896551725,1.0837438423645323,0.017000000000000015,1.2428571428571433
3056,"frozenset({'A32', 'A152'})",frozenset({'A211'}),0.368,0.7,0.261,0.7092391304347826,1.0131987577639752,0.003400000000000014,1.0317757009345796
3062,"frozenset({'A152', 'A52'})",frozenset({'A211'}),0.366,0.7,0.289,0.7896174863387978,1.128024980483997,0.032799999999999996,1.4259740259740261
3068,"frozenset({'A152', 'A61'})",frozenset({'A211'}),0.43,0.7,0.294,0.6837209302325581,0.9767441860465116,-0.007000000000000006,0.9485294117647058
3074,"frozenset({'A152', 'A84'})",frozenset({'A211'}),0.351,0.7,0.253,0.7207977207977209,1.02971102971103,0.007300000000000029,1.0744897959183677
3080,"frozenset({'A93', 'A152'})",frozenset({'A211'}),0.408,0.7,0.314,0.7696078431372549,1.0994397759103642,0.028400000000000036,1.3021276595744684
3152,"frozenset({'A161', 'A171'})",frozenset({'A211'}),0.55,0.7,0.377,0.6854545454545454,0.9792207792207792,-0.008000000000000007,0.953757225433526
3212,"frozenset({'A173', 'A161'})",frozenset({'A211'}),0.393,0.7,0.272,0.6921119592875318,0.9887313704107598,-0.0030999999999999917,0.9743801652892562
3242,"frozenset({'A161', 'A191'})",frozenset({'A211'}),0.387,0.7,0.258,0.6666666666666666,0.9523809523809524,-0.012899999999999967,0.9
3272,"frozenset({'A161', 'A201'})",frozenset({'A211'}),0.609,0.7,0.412,0.6765188834154351,0.9664555477363359,-0.01429999999999998,0.9274111675126904
3326,"frozenset({'A32', 'A161'})",frozenset({'A211'}),0.478,0.7,0.33,0.690376569037657,0.9862522414823672,-0.0045999999999999375,0.9689189189189193
3332,"frozenset({'A161', 'A52'})",frozenset({'A211'}),0.32,0.7,0.235,0.7343749999999999,1.0491071428571428,0.01100000000000001,1.1294117647058821
3338,"frozenset({'A161', 'A61'})",frozenset({'A211'}),0.374,0.7,0.229,0.6122994652406417,0.8747135217723454,-0.03279999999999997,0.773793103448276
3344,"frozenset({'A161', 'A93'})",frozenset({'A211'}),0.32,0.7,0.232,0.725,1.0357142857142858,0.008000000000000035,1.090909090909091
3392,"frozenset({'A162', 'A201'})",frozenset({'A211'}),0.321,0.7,0.23,0.7165109034267912,1.023587004895416,0.005300000000000027,1.0582417582417583
3416,"frozenset({'A173', 'A171'})",frozenset({'A211'}),0.551,0.7,0.39,0.7078039927404718,1.0111485610578168,0.004300000000000026,1.0267080745341615
3470,"frozenset({'A171', 'A191'})",frozenset({'A211'}),0.503,0.7,0.35,0.6958250497017893,0.9940357852882704,-0.0020999999999999908,0.9862745098039217
3517,"frozenset({'A192', 'A171'})",frozenset({'A211'}),0.345,0.7,0.243,0.7043478260869566,1.0062111801242237,0.001500000000000029,1.0147058823529416
3530,"frozenset({'A171', 'A201'})",frozenset({'A211'}),0.821,0.7,0.57,0.6942752740560292,0.9918218200800417,-0.0046999999999999265,0.9812749003984064
3608,"frozenset({'A22', 'A171'})",frozenset({'A211'}),0.351,0.7,0.26,0.7407407407407408,1.0582010582010584,0.014300000000000035,1.1571428571428577
3614,"frozenset({'A32', 'A171'})",frozenset({'A211'}),0.462,0.7,0.313,0.6774891774891775,0.9678416821273964,-0.01040000000000002,0.9302013422818793
3620,"frozenset({'A171', 'A34'})",frozenset({'A211'}),0.247,0.7,0.203,0.8218623481781377,1.1740890688259111,0.030100000000000016,1.6840909090909102
3626,"frozenset({'A52', 'A171'})",frozenset({'A211'}),0.432,0.7,0.32,0.7407407407407408,1.0582010582010584,0.017600000000000005,1.1571428571428577
3632,"frozenset({'A171', 'A61'})",frozenset({'A211'}),0.516,0.7,0.33,0.6395348837209303,0.9136212624584719,-0.03119999999999995,0.8322580645161293
3638,"frozenset({'A73', 'A171'})",frozenset({'A211'}),0.293,0.7,0.2,0.6825938566552902,0.9751340809361289,-0.005099999999999966,0.9451612903225809
3644,"frozenset({'A171', 'A84'})",frozenset({'A211'}),0.415,0.7,0.283,0.6819277108433734,0.9741824440619621,-0.007500000000000007,0.9431818181818182
3650,"frozenset({'A93', 'A171'})",frozenset({'A211'}),0.413,0.7,0.306,0.7409200968523003,1.0584572812175719,0.016900000000000026,1.1579439252336454
3740,"frozenset({'A173', 'A191'})",frozenset({'A211'}),0.39,0.7,0.263,0.6743589743589744,0.9633699633699635,-0.009999999999999953,0.9212598425196853
3776,"frozenset({'A173', 'A201'})",frozenset({'A211'}),0.611,0.7,0.427,0.6988543371522095,0.9983633387888707,-0.0006999999999999784,0.996195652173913
3824,"frozenset({'A173', 'A32'})",frozenset({'A211'}),0.338,0.7,0.23,0.6804733727810651,0.9721048182586646,-0.006599999999999995,0.9388888888888891
3830,"frozenset({'A173', 'A52'})",frozenset({'A211'}),0.336,0.7,0.253,0.7529761904761905,1.0756802721088436,0.01780000000000001,1.2144578313253014
3836,"frozenset({'A173', 'A61'})",frozenset({'A211'}),0.366,0.7,0.231,0.6311475409836066,0.9016393442622952,-0.025199999999999972,0.8133333333333336
3842,"frozenset({'A173', 'A84'})",frozenset({'A211'}),0.307,0.7,0.214,0.6970684039087948,0.9958120055839926,-0.0008999999999999841,0.9903225806451613
3848,"frozenset({'A173', 'A93'})",frozenset({'A211'}),0.34,0.7,0.251,0.738235294117647,1.0546218487394958,0.013000000000000012,1.146067415730337
3854,"frozenset({'A191', 'A201'})",frozenset({'A211'}),0.564,0.7,0.379,0.671985815602837,0.9599797365754815,-0.015799999999999925,0.914594594594595
3902,"frozenset({'A32', 'A191'})",frozenset({'A211'}),0.33,0.7,0.217,0.6575757575757576,0.9393939393939394,-0.013999999999999985,0.8761061946902656
3908,"frozenset({'A52', 'A191'})",frozenset({'A211'}),0.325,0.7,0.228,0.7015384615384616,1.0021978021978022,0.0005000000000000282,1.005154639175258
3914,"frozenset({'A191', 'A61'})",frozenset({'A211'}),0.374,0.7,0.241,0.6443850267379679,0.9205500381970971,-0.020799999999999985,0.8436090225563911
3920,"frozenset({'A93', 'A191'})",frozenset({'A211'}),0.307,0.7,0.222,0.7231270358306189,1.03303862261517,0.007100000000000023,1.083529411764706
3938,"frozenset({'A192', 'A201'})",frozenset({'A211'}),0.399,0.7,0.288,0.7218045112781954,1.0311493018259936,0.008699999999999986,1.0783783783783785
3956,"frozenset({'A22', 'A201'})",frozenset({'A211'}),0.385,0.7,0.278,0.7220779220779221,1.0315398886827458,0.008500000000000063,1.0794392523364489
3962,"frozenset({'A32', 'A201'})",frozenset({'A211'}),0.51,0.7,0.343,0.6725490196078432,0.9607843137254903,-0.013999999999999957,0.916167664670659
3968,"frozenset({'A34', 'A201'})",frozenset({'A211'}),0.279,0.7,0.23,0.8243727598566308,1.1776753712237584,0.03470000000000001,1.7081632653061227
3974,"frozenset({'A43', 'A201'})",frozenset({'A211'}),0.275,0.7,0.213,0.7745454545454544,1.1064935064935064,0.02049999999999999,1.330645161290322
3980,"frozenset({'A52', 'A201'})",frozenset({'A211'}),0.478,0.7,0.35,0.7322175732217573,1.0460251046025104,0.015400000000000025,1.1203125
3986,"frozenset({'A61', 'A201'})",frozenset({'A211'}),0.581,0.7,0.368,0.6333907056798623,0.9048438652569463,-0.03869999999999996,0.8183098591549297
3992,"frozenset({'A73', 'A201'})",frozenset({'A211'}),0.323,0.7,0.222,0.6873065015479876,0.9818664307828394,-0.0040999999999999925,0.9594059405940594
3998,"frozenset({'A84', 'A201'})",frozenset({'A211'}),0.466,0.7,0.308,0.6609442060085836,0.944206008583691,-0.018199999999999994,0.8848101265822784
4004,"frozenset({'A93', 'A201'})",frozenset({'A211'}),0.525,0.7,0.379,0.7219047619047618,1.0312925170068026,0.01150000000000001,1.078767123287671
4094,"frozenset({'A32', 'A52'})",frozenset({'A211'}),0.279,0.7,0.206,0.7383512544802866,1.0547875064004095,0.010699999999999987,1.146575342465753
4100,"frozenset({'A32', 'A61'})",frozenset({'A211'}),0.318,0.7,0.2,0.6289308176100629,0.8984725965858041,-0.02259999999999998,0.8084745762711865
4106,"frozenset({'A52', 'A61'})",frozenset({'A211'}),0.306,0.7,0.212,0.6928104575163399,0.9897292250233427,-0.0021999999999999797,0.9765957446808512
4112,"frozenset({'A52', 'A84'})",frozenset({'A211'}),0.28,0.7,0.201,0.7178571428571429,1.0255102040816326,0.0050000000000000044,1.0632911392405064
4118,"frozenset({'A93', 'A52'})",frozenset({'A211'}),0.264,0.7,0.209,0.7916666666666666,1.130952380952381,0.0242,1.44
4124,"frozenset({'A93', 'A61'})",frozenset({'A211'}),0.321,0.7,0.212,0.660436137071651,0.9434801958166444,-0.012699999999999989,0.8834862385321102
4212,"frozenset({'A143', 'A101', 'A114'})",frozenset({'A211'}),0.314,0.7,0.231,0.7356687898089173,1.050955414012739,0.011200000000000015,1.134939759036145
4299,"frozenset({'A101', 'A171', 'A114'})",frozenset({'A211'}),0.319,0.7,0.23,0.7210031347962382,1.0300044782803404,0.0067000000000000115,1.0752808988764047
4341,"frozenset({'A101', 'A114', 'A201'})",frozenset({'A211'}),0.373,0.7,0.262,0.7024128686327078,1.0034469551895826,0.0009000000000000119,1.0081081081081082
4509,"frozenset({'A101', 'A123', 'A201'})",frozenset({'A211'}),0.316,0.7,0.222,0.7025316455696202,1.003616636528029,0.0008000000000000229,1.0085106382978724
4604,"frozenset({'A143', 'A101', 'A132'})",frozenset({'A211'}),0.312,0.7,0.205,0.657051282051282,0.9386446886446888,-0.013399999999999995,0.8747663551401871
4761,"frozenset({'A101', 'A171', 'A132'})",frozenset({'A211'}),0.352,0.7,0.227,0.6448863636363636,0.9212662337662338,-0.019399999999999973,0.8448000000000001
4831,"frozenset({'A101', 'A132', 'A201'})",frozenset({'A211'}),0.36,0.7,0.228,0.6333333333333334,0.904761904761905,-0.023999999999999994,0.8181818181818185
4915,"frozenset({'A101', 'A133', 'A201'})",frozenset({'A211'}),0.274,0.7,0.202,0.7372262773722628,1.0531803962460897,0.010200000000000015,1.1416666666666668
4982,"frozenset({'A143', 'A101', 'A14'})",frozenset({'A211'}),0.313,0.7,0.29,0.926517571884984,1.3235965312642628,0.07089999999999999,4.082608695652171
5027,"frozenset({'A101', 'A152', 'A14'})",frozenset({'A211'}),0.289,0.7,0.259,0.8961937716262977,1.2802768166089968,0.05670000000000003,2.8900000000000023
5069,"frozenset({'A101', 'A171', 'A14'})",frozenset({'A211'}),0.315,0.7,0.28,0.888888888888889,1.26984126984127,0.05950000000000005,2.700000000000002
5096,"frozenset({'A173', 'A101', 'A14'})",frozenset({'A211'}),0.251,0.7,0.226,0.900398406374502,1.28628343767786,0.05030000000000001,3.0119999999999996
5111,"frozenset({'A101', 'A14', 'A201'})",frozenset({'A211'}),0.362,0.7,0.32,0.8839779005524863,1.2628255722178376,0.06660000000000005,2.5857142857142876
5220,"frozenset({'A143', 'A101', 'A152'})",frozenset({'A211'}),0.524,0.7,0.4,0.7633587786259542,1.0905125408942205,0.03320000000000001,1.2677419354838715
5374,"frozenset({'A143', 'A101', 'A161'})",frozenset({'A211'}),0.473,0.7,0.329,0.6955602536997887,0.9936575052854125,-0.0020999999999999353,0.9854166666666672
5556,"frozenset({'A143', 'A101', 'A171'})",frozenset({'A211'}),0.641,0.7,0.463,0.7223088923556943,1.0318698462224205,0.014300000000000035,1.0803370786516857
5710,"frozenset({'A143', 'A101', 'A173'})",frozenset({'A211'}),0.48,0.7,0.352,0.7333333333333333,1.0476190476190477,0.016000000000000014,1.125
5808,"frozenset({'A143', 'A101', 'A191'})",frozenset({'A211'}),0.436,0.7,0.31,0.7110091743119266,1.015727391874181,0.0048000000000000265,1.0380952380952382
5920,"frozenset({'A143', 'A101', 'A192'})",frozenset({'A211'}),0.306,0.7,0.228,0.7450980392156863,1.0644257703081232,0.013800000000000034,1.1769230769230772
5935,"frozenset({'A143', 'A101', 'A201'})",frozenset({'A211'}),0.718,0.7,0.516,0.7186629526462396,1.0266613609231994,0.013400000000000079,1.0663366336633666
6102,"frozenset({'A143', 'A101', 'A22'})",frozenset({'A211'}),0.301,0.7,0.227,0.7541528239202658,1.0773611770289513,0.016300000000000037,1.2202702702702708
6117,"frozenset({'A143', 'A101', 'A32'})",frozenset({'A211'}),0.403,0.7,0.276,0.684863523573201,0.9783764622474301,-0.006099999999999994,0.951968503937008
6131,"frozenset({'A143', 'A101', 'A34'})",frozenset({'A211'}),0.233,0.7,0.205,0.8798283261802574,1.2568976088289392,0.04189999999999999,2.4964285714285697
6144,"frozenset({'A143', 'A101', 'A52'})",frozenset({'A211'}),0.378,0.7,0.288,0.7619047619047619,1.08843537414966,0.023399999999999976,1.26
6158,"frozenset({'A143', 'A101', 'A61'})",frozenset({'A211'}),0.436,0.7,0.288,0.6605504587155963,0.9436435124508519,-0.017199999999999993,0.8837837837837837
6172,"frozenset({'A143', 'A101', 'A84'})",frozenset({'A211'}),0.349,0.7,0.24,0.6876790830945559,0.98239869013508,-0.0042999999999999705,0.9605504587155966
6186,"frozenset({'A143', 'A101', 'A93'})",frozenset({'A211'}),0.393,0.7,0.302,0.7684478371501272,1.0977826245001818,0.02689999999999998,1.2956043956043957
6357,"frozenset({'A101', 'A161', 'A152'})",frozenset({'A211'}),0.395,0.7,0.275,0.6962025316455697,0.9945750452079567,-0.0014999999999999458,0.9875000000000003
6497,"frozenset({'A101', 'A152', 'A171'})",frozenset({'A211'}),0.555,0.7,0.405,0.7297297297297297,1.0424710424710426,0.016500000000000015,1.11
6637,"frozenset({'A173', 'A101', 'A152'})",frozenset({'A211'}),0.412,0.7,0.312,0.7572815533980582,1.0818307905686546,0.02360000000000001,1.2360000000000002
6735,"frozenset({'A101', 'A152', 'A191'})",frozenset({'A211'}),0.386,0.7,0.281,0.727979274611399,1.0399703923019987,0.010800000000000032,1.1028571428571432
6805,"frozenset({'A101', 'A152', 'A201'})",frozenset({'A211'}),0.625,0.7,0.456,0.7296,1.0422857142857145,0.018500000000000016,1.109467455621302
6917,"frozenset({'A32', 'A101', 'A152'})",frozenset({'A211'}),0.322,0.7,0.225,0.6987577639751553,0.9982253771073648,-0.0003999999999999837,0.995876288659794
6931,"frozenset({'A101', 'A152', 'A52'})",frozenset({'A211'}),0.328,0.7,0.257,0.7835365853658537,1.1193379790940767,0.027400000000000008,1.3859154929577469
6945,"frozenset({'A101', 'A152', 'A61'})",frozenset({'A211'}),0.377,0.7,0.253,0.6710875331564987,0.9586964759378553,-0.010899999999999965,0.9120967741935486
6959,"frozenset({'A101', 'A152', 'A84'})",frozenset({'A211'}),0.321,0.7,0.228,0.7102803738317757,1.014686248331108,0.003300000000000025,1.035483870967742
6973,"frozenset({'A101', 'A93', 'A152'})",frozenset({'A211'}),0.368,0.7,0.284,0.7717391304347826,1.1024844720496896,0.02639999999999998,1.3142857142857145
7057,"frozenset({'A101', 'A161', 'A171'})",frozenset({'A211'}),0.502,0.7,0.344,0.6852589641434262,0.9789413773477519,-0.007400000000000018,0.9531645569620253
7183,"frozenset({'A173', 'A101', 'A161'})",frozenset({'A211'}),0.357,0.7,0.248,0.6946778711484594,0.9923969587835134,-0.001899999999999985,0.9825688073394496
7239,"frozenset({'A101', 'A161', 'A191'})",frozenset({'A211'}),0.34,0.7,0.224,0.6588235294117647,0.9411764705882354,-0.013999999999999985,0.8793103448275863
7295,"frozenset({'A101', 'A161', 'A201'})",frozenset({'A211'}),0.555,0.7,0.374,0.6738738738738738,0.9626769626769626,-0.014500000000000013,0.9198895027624308
7393,"frozenset({'A32', 'A101', 'A161'})",frozenset({'A211'}),0.427,0.7,0.292,0.6838407494145199,0.9769153563064571,-0.006900000000000017,0.948888888888889
7407,"frozenset({'A101', 'A161', 'A52'})",frozenset({'A211'}),0.289,0.7,0.212,0.7335640138408305,1.0479485912011866,0.009700000000000014,1.1259740259740263
7421,"frozenset({'A161', 'A101', 'A93'})",frozenset({'A211'}),0.284,0.7,0.206,0.7253521126760564,1.0362173038229376,0.007200000000000012,1.0923076923076926
7477,"frozenset({'A162', 'A101', 'A201'})",frozenset({'A211'}),0.293,0.7,0.213,0.726962457337884,1.0385177961969771,0.007900000000000018,1.0987500000000003
7519,"frozenset({'A173', 'A101', 'A171'})",frozenset({'A211'}),0.499,0.7,0.358,0.7174348697394789,1.024906956770684,0.008699999999999986,1.0617021276595744
7631,"frozenset({'A101', 'A171', 'A191'})",frozenset({'A211'}),0.45,0.7,0.315,0.7,1.0,0.0,1.0
7742,"frozenset({'A192', 'A101', 'A171'})",frozenset({'A211'}),0.32,0.7,0.226,0.70625,1.0089285714285716,0.0020000000000000295,1.0212765957446812
7757,"frozenset({'A101', 'A171', 'A201'})",frozenset({'A211'}),0.751,0.7,0.525,0.6990679094540613,0.9986684420772305,-0.0006999999999999229,0.9969026548672568
7925,"frozenset({'A101', 'A22', 'A171'})",frozenset({'A211'}),0.316,0.7,0.233,0.7373417721518988,1.053345388788427,0.011800000000000033,1.1421686746987956
7939,"frozenset({'A32', 'A101', 'A171'})",frozenset({'A211'}),0.415,0.7,0.282,0.6795180722891566,0.9707401032702238,-0.008500000000000008,0.9360902255639099
7953,"frozenset({'A101', 'A52', 'A171'})",frozenset({'A211'}),0.39,0.7,0.289,0.741025641025641,1.0586080586080586,0.016000000000000014,1.1584158415841583
7967,"frozenset({'A101', 'A171', 'A61'})",frozenset({'A211'}),0.455,0.7,0.289,0.6351648351648351,0.9073783359497646,-0.029500000000000026,0.822289156626506
7981,"frozenset({'A101', 'A171', 'A84'})",frozenset({'A211'}),0.375,0.7,0.254,0.6773333333333333,0.9676190476190477,-0.008499999999999952,0.9297520661157026
7995,"frozenset({'A101', 'A93', 'A171'})",frozenset({'A211'}),0.373,0.7,0.281,0.7533512064343164,1.0762160091918807,0.01990000000000003,1.2163043478260873
8135,"frozenset({'A173', 'A101', 'A191'})",frozenset({'A211'}),0.347,0.7,0.235,0.6772334293948127,0.9674763277068753,-0.00789999999999999,0.9294642857142859
8177,"frozenset({'A173', 'A101', 'A201'})",frozenset({'A211'}),0.558,0.7,0.393,0.7043010752688171,1.0061443932411673,0.0024000000000000132,1.0145454545454544
8275,"frozenset({'A173', 'A101', 'A32'})",frozenset({'A211'}),0.302,0.7,0.207,0.6854304635761589,0.97918637653737,-0.004399999999999987,0.9536842105263158
8289,"frozenset({'A173', 'A101', 'A52'})",frozenset({'A211'}),0.303,0.7,0.228,0.7524752475247525,1.074964639321075,0.015900000000000025,1.2120000000000002
8303,"frozenset({'A173', 'A101', 'A61'})",frozenset({'A211'}),0.322,0.7,0.203,0.6304347826086957,0.9006211180124225,-0.022399999999999975,0.8117647058823532
8317,"frozenset({'A173', 'A101', 'A93'})",frozenset({'A211'}),0.305,0.7,0.227,0.7442622950819673,1.063231850117096,0.013500000000000012,1.1730769230769236
8331,"frozenset({'A101', 'A191', 'A201'})",frozenset({'A211'}),0.509,0.7,0.342,0.6719056974459725,0.9598652820656751,-0.01429999999999998,0.9143712574850301
8429,"frozenset({'A101', 'A52', 'A191'})",frozenset({'A211'}),0.292,0.7,0.206,0.7054794520547946,1.0078277886497067,0.001600000000000018,1.018604651162791
8443,"frozenset({'A101', 'A191', 'A61'})",frozenset({'A211'}),0.323,0.7,0.205,0.6346749226006191,0.9066784608580273,-0.021100000000000008,0.821186440677966
8457,"frozenset({'A192', 'A101', 'A201'})",frozenset({'A211'}),0.371,0.7,0.269,0.725067385444744,1.0358105506353488,0.00930000000000003,1.0911764705882359
8499,"frozenset({'A101', 'A22', 'A201'})",frozenset({'A211'}),0.347,0.7,0.249,0.7175792507204611,1.0251132153149445,0.006100000000000022,1.062244897959184
8513,"frozenset({'A32', 'A101', 'A201'})",frozenset({'A211'}),0.458,0.7,0.308,0.6724890829694323,0.960698689956332,-0.0126,0.9160000000000001
8527,"frozenset({'A34', 'A101', 'A201'})",frozenset({'A211'}),0.257,0.7,0.215,0.8365758754863812,1.1951083935519733,0.03509999999999999,1.835714285714285
8541,"frozenset({'A101', 'A52', 'A201'})",frozenset({'A211'}),0.437,0.7,0.32,0.7322654462242563,1.0460934946060805,0.014100000000000001,1.1205128205128205
8555,"frozenset({'A101', 'A61', 'A201'})",frozenset({'A211'}),0.515,0.7,0.323,0.6271844660194175,0.8959778085991679,-0.03749999999999998,0.8046875000000001
8569,"frozenset({'A101', 'A84', 'A201'})",frozenset({'A211'}),0.429,0.7,0.282,0.6573426573426573,0.939060939060939,-0.018299999999999983,0.8755102040816326
8583,"frozenset({'A101', 'A93', 'A201'})",frozenset({'A211'}),0.479,0.7,0.349,0.7286012526096033,1.0408589322994333,0.01369999999999999,1.1053846153846154
8818,"frozenset({'A143', 'A171', 'A114'})",frozenset({'A211'}),0.295,0.7,0.217,0.7355932203389831,1.0508474576271187,0.01050000000000001,1.134615384615385
8846,"frozenset({'A143', 'A114', 'A201'})",frozenset({'A211'}),0.333,0.7,0.241,0.7237237237237236,1.0338910338910339,0.00789999999999999,1.085869565217391
8891,"frozenset({'A171', 'A114', 'A201'})",frozenset({'A211'}),0.342,0.7,0.242,0.7076023391812865,1.010860484544695,0.002599999999999991,1.0259999999999998
8961,"frozenset({'A123', 'A171', 'A201'})",frozenset({'A211'}),0.291,0.7,0.202,0.6941580756013747,0.9916543937162495,-0.0016999999999999515,0.9808988764044948
9084,"frozenset({'A143', 'A171', 'A132'})",frozenset({'A211'}),0.327,0.7,0.215,0.6574923547400612,0.9392747924858017,-0.013899999999999996,0.8758928571428574
9154,"frozenset({'A143', 'A132', 'A201'})",frozenset({'A211'}),0.329,0.7,0.214,0.6504559270516717,0.9292227529309596,-0.01630000000000001,0.8582608695652173
9283,"frozenset({'A171', 'A132', 'A201'})",frozenset({'A211'}),0.377,0.7,0.239,0.6339522546419097,0.9056460780598711,-0.024899999999999978,0.8195652173913043
9350,"frozenset({'A143', 'A152', 'A14'})",frozenset({'A211'}),0.256,0.7,0.238,0.9296874999999999,1.328125,0.05879999999999999,4.26666666666666
9392,"frozenset({'A143', 'A171', 'A14'})",frozenset({'A211'}),0.285,0.7,0.261,0.9157894736842106,1.3082706766917296,0.06150000000000003,3.5625000000000036
9420,"frozenset({'A143', 'A173', 'A14'})",frozenset({'A211'}),0.23,0.7,0.213,0.9260869565217391,1.3229813664596275,0.05199999999999999,4.0588235294117645
9434,"frozenset({'A143', 'A14', 'A201'})",frozenset({'A211'}),0.318,0.7,0.291,0.9150943396226414,1.307277628032345,0.06839999999999999,3.53333333333333
9465,"frozenset({'A152', 'A171', 'A14'})",frozenset({'A211'}),0.252,0.7,0.227,0.9007936507936508,1.2868480725623583,0.050600000000000006,3.024000000000001
9493,"frozenset({'A152', 'A14', 'A201'})",frozenset({'A211'}),0.295,0.7,0.263,0.8915254237288136,1.2736077481840196,0.05650000000000002,2.7656250000000013
